1	228	245	1
1	239	221	1
1	241	238	1
1	243	233	1
1	248	199	1
1	259	196	1
1	237	206	1
1	247	197	1
1	249	202	1
1	252	200	1
1	245	205	1
1	258	277	1
1	249	197	1
1	249	259	2
1	243	203	2
1	246	202	2
1	246	205	2
1	246	208	2
1	258	280	2
1	251	246	2
1	244	230	2
1	245	207	2
1	251	239	2
1	258	214	2
1	256	190	2
1	245	234	2
1	246	207	2
1	248	260	2
1	246	246	2
1	254	204	2
1	255	197	2
1	231	224	3
1	257	202	3
1	237	236	3
1	259	201	3
1	242	207	3
1	243	207	3
1	252	190	3
1	245	209	3
1	252	244	3
1	244	207	3
1	244	210	3
1	248	203	3
1	250	246	3
1	249	200	3
1	245	246	3
1	246	245	3
1	250	247	3
1	254	202	3
1	256	237	3
1	258	202	3
1	246	237	3
1	239	185	4
1	247	204	4
1	250	245	4
1	239	236	4
1	255	192	4
1	240	228	4
1	244	203	4
1	254	224	4
1	242	204	4
1	243	204	4
1	243	205	4
1	244	205	4
1	246	204	4
1	259	192	4
1	244	204	4
1	248	261	4
1	244	195	4
1	251	240	4
1	246	203	4
1	247	201	4
1	248	200	4
1	251	244	4
1	252	232	4
1	245	252	4
1	247	200	4
1	251	243	4
1	242	203	5
1	246	243	5
1	259	194	5
1	257	196	5
1	256	199	5
1	252	188	5
1	244	202	6
1	245	208	6
1	245	203	6
1	248	256	6
1	258	197	6
1	245	204	6
1	253	237	6
1	245	245	6
1	251	198	6
1	252	231	6
1	253	243	6
1	255	196	6
1	258	196	6
1	245	215	6
1	254	191	6
1	246	209	6
1	251	230	6
1	258	201	6
1	256	195	6
1	251	245	7
1	247	207	7
1	248	262	7
1	245	201	7
1	245	202	7
1	247	248	7
1	248	254	7
1	252	245	7
1	248	255	7
1	251	189	7
1	252	242	8
1	252	243	8
1	245	206	8
1	244	206	8
1	247	203	8
1	247	244	8
1	248	259	8
1	246	206	8
1	246	244	8
1	248	201	8
1	259	202	8
1	248	263	8
1	259	277	8
1	259	195	8
1	246	201	9
1	244	250	9
1	249	247	9
1	259	230	9
1	257	201	9
1	247	202	9
1	249	180	9
1	256	202	9
1	249	246	9
1	248	198	10
1	256	194	10
1	248	239	11
1	258	198	11
1	250	199	12
1	255	199	12
1	254	281	13
1	257	235	13
1	257	277	14
1	259	199	14
2	228	245	1
2	239	221	1
2	243	233	1
2	259	196	1
2	247	197	1
2	255	192	1
2	244	203	1
2	242	204	1
2	243	205	1
2	244	205	1
2	246	204	1
2	243	203	1
2	248	261	1
2	249	202	1
2	252	200	1
2	248	200	1
2	251	243	1
2	245	205	1
2	258	277	1
2	255	196	1
2	249	197	1
2	256	195	1
2	255	238	1
2	231	224	3
2	257	202	3
2	237	236	3
2	259	201	3
2	242	203	3
2	259	194	3
2	242	207	3
2	243	207	3
2	252	190	3
2	247	201	3
2	244	210	3
2	248	203	3
2	250	246	3
2	258	196	3
2	254	202	3
2	248	201	3
2	256	199	3
2	259	195	3
2	254	200	3
2	241	238	15
2	249	259	15
2	239	185	15
2	250	245	15
2	245	209	15
2	244	195	15
2	251	240	15
2	251	246	15
2	252	232	15
2	248	256	15
2	252	244	15
2	258	197	15
2	245	246	15
2	246	245	15
2	250	247	15
2	256	237	15
2	246	207	15
2	248	254	15
2	252	245	15
2	246	209	15
2	253	233	15
2	243	206	15
2	254	224	8
2	246	205	8
2	252	242	8
2	252	243	8
2	245	206	8
2	251	244	8
2	247	207	8
2	248	262	8
2	247	203	8
2	244	207	8
2	244	230	8
2	247	244	8
2	249	200	8
2	248	259	8
2	245	245	8
2	247	248	8
2	246	206	8
